class,AGCLS,corrosion_degree,dem,DMCLS,Drainage_degree,FIFTH_FRTP,landform,lithoidx,LV2_CODE,prec_aver,slope,soil_depth,soil_structure,soil_type,temper_aver
1,5,1,387.88196,3,2,6,3,47,310,110.5,12.39676,2,1,9,10.025
1,5,2,320.4585,3,2,6,1,47,310,110.5,13.70859,2,4,13,10.025
1,2,1,325.29214,1,2,6,3,47,310,109.5,13.53724,2,1,9,10.28333
1,5,2,305.02161,3,2,6,1,47,320,110.5,12.08575,2,4,13,10.025
1,5,2,305.02161,3,2,6,1,47,320,110.5,12.08575,2,4,13,10.025
1,5,1,387.88196,3,2,6,3,47,310,110.5,12.39676,2,1,9,10.025
1,5,2,383.27762,3,2,6,1,47,310,110.5,14.67989,2,4,13,10.025
1,5,2,375.4003,3,2,6,1,47,310,110.5,15.53819,2,4,13,10.025
1,5,2,376.47562,3,2,6,1,47,310,110.5,12.65524,2,4,13,10.025
1,2,2,297.34793,1,2,6,1,47,310,110.5,12.64721,2,4,13,10.025
1,5,2,416.4949,3,2,6,1,47,310,110.5,16.65459,2,4,13,10.025
1,2,1,345.0889,1,2,6,3,47,310,110.5,13.70411,2,1,9,10.025
1,5,2,355.30118,3,2,6,1,47,320,110.5,15.16158,2,4,13,10.025
1,5,1,387.88196,3,2,6,3,47,310,110.5,12.39676,2,1,9,10.025
1,2,2,297.34793,1,2,6,1,47,310,110.5,12.64721,2,4,13,10.025
1,5,2,354.96545,3,2,6,1,47,310,110.5,15.37718,2,4,13,10.025
1,3,1,359.45889,2,2,14,3,47,310,110.5,13.80567,2,1,9,10.025
1,5,2,416.4949,3,2,6,1,47,310,110.5,16.65459,2,4,13,10.025
1,2,2,297.34793,1,2,6,1,47,310,110.5,12.64721,2,4,13,10.025
1,5,1,281.46558,3,2,6,3,47,310,110.5,11.09305,2,1,9,10.025
1,5,2,320.4585,3,2,6,1,47,310,110.5,13.70859,2,4,13,10.025
1,3,1,318.17307,2,2,14,3,47,310,109.5,12.78528,2,1,9,10.28333
1,5,2,299.13409,3,2,6,1,47,320,110.5,12.89962,2,4,13,10.025
1,5,1,309.97205,3,2,6,3,47,310,109.5,12.01854,2,1,9,10.28333
1,2,2,375.2879,1,2,6,1,47,310,110.5,16.41048,2,4,13,10.025
1,5,2,354.96545,3,2,6,1,47,310,110.5,15.37718,2,4,13,10.025
1,3,1,338.67535,2,2,14,3,47,310,110.5,13.59187,2,1,9,10.025
1,3,1,366.87213,2,2,15,3,47,310,110.5,13.67861,2,1,9,10.025
1,5,2,305.02161,3,2,6,1,47,320,110.5,12.08575,2,4,13,10.025
1,5,2,376.47562,3,2,6,1,47,310,110.5,12.65524,2,4,13,10.025
1,3,1,327.08429,2,2,14,3,47,310,110.5,12.80037,2,1,9,10.025
1,5,1,387.88196,3,2,6,3,47,310,110.5,12.39676,2,1,9,10.025
1,5,2,305.02161,3,2,6,1,47,320,110.5,12.08575,2,4,13,10.025
1,5,2,340.11136,3,2,6,1,47,310,110.5,15.62551,2,4,13,10.025
1,3,1,318.17307,2,2,14,3,47,310,109.5,12.78528,2,1,9,10.28333
1,3,1,318.17307,2,2,14,3,47,310,109.5,12.78528,2,1,9,10.28333
1,5,2,380.46912,3,2,6,1,47,310,110.5,13.67923,2,4,13,10.025
1,5,2,380.46912,3,2,6,1,47,310,110.5,13.67923,2,4,13,10.025
1,5,1,387.88196,3,2,6,3,47,310,110.5,12.39676,2,1,9,10.025
1,3,1,359.45889,2,2,14,3,47,310,110.5,13.80567,2,1,9,10.025
1,5,2,195.74428,3,1,9,1,47,330,107.08334,21.20393,3,4,13,10.58333
1,5,2,267.43805,3,1,9,1,47,330,107.66666,16.36226,3,4,13,10.5
1,5,2,294.02481,3,1,16,1,47,330,107.66666,13.38211,3,4,13,10.5
1,5,1,241.21239,3,2,9,4,47,330,107.08334,19.44845,4,4,7,10.58333
1,5,2,214.8168,3,1,9,1,47,330,107.66666,16.71328,3,4,13,10.5
1,5,2,260.45432,3,1,16,1,47,330,107.66666,13.77832,3,4,13,10.5
1,5,2,223.82031,3,1,16,1,47,330,107.66666,15.14092,3,4,13,10.5
1,4,2,190.66104,2,1,15,1,47,210,107.66666,5.48835,3,4,13,10.5
1,4,2,190.66104,2,1,15,1,47,210,107.66666,5.48835,3,4,13,10.5
1,5,2,296.97195,3,1,16,1,47,330,107.08334,11.22229,3,4,13,10.58333
1,5,2,205.99689,3,1,9,1,47,320,107.66666,11.28951,3,4,13,10.5
1,4,2,190.66104,2,1,15,1,47,210,107.66666,5.48835,3,4,13,10.5
1,5,2,259.36917,3,1,16,1,47,330,107.66666,15.87705,3,4,13,10.5
1,5,2,205.99689,3,1,9,1,47,320,107.66666,11.28951,3,4,13,10.5
1,5,2,195.74428,3,1,9,1,47,330,107.08334,21.20393,3,4,13,10.58333
1,1,2,187.70471,1,1,1,1,47,210,107.66666,16.98498,3,4,13,10.5
1,5,2,202.27115,3,1,16,1,47,330,107.66666,10.768,3,4,13,10.5
1,5,2,296.97195,3,1,16,1,47,330,107.08334,11.22229,3,4,13,10.58333
1,5,2,294.02481,3,1,16,1,47,330,107.66666,13.38211,3,4,13,10.5
1,5,2,274.01395,3,1,16,1,47,330,107.08334,14.62666,3,4,13,10.58333
1,5,2,202.27115,3,1,16,1,47,330,107.66666,10.768,3,4,13,10.5
1,5,2,265.75128,3,1,9,1,47,330,107.08334,14.41374,3,4,13,10.58333
1,5,2,265.75128,3,1,9,1,47,330,107.08334,14.41374,3,4,13,10.58333
1,5,2,228.55301,3,1,16,1,47,330,107.66666,13.21707,3,4,13,10.5
1,5,1,229.32848,3,2,9,4,47,330,107.08334,18.67275,4,4,7,10.58333
1,5,2,265.75128,3,1,9,1,47,330,107.08334,14.41374,3,4,13,10.58333
1,5,2,234.2058,3,1,16,1,47,330,107.66666,16.06891,3,4,13,10.5
1,1,2,159.00854,1,1,1,1,47,210,107.08334,15.80857,3,4,13,10.58333
1,4,2,190.66104,2,1,15,1,47,210,107.66666,5.48835,3,4,13,10.5
1,5,2,234.2058,3,1,16,1,47,330,107.66666,16.06891,3,4,13,10.5
1,5,2,274.01395,3,1,16,1,47,330,107.08334,14.62666,3,4,13,10.58333
1,5,2,208.6866,3,1,16,1,47,330,107.66666,11.07108,3,4,13,10.5
1,5,2,243.97189,3,1,16,1,47,210,107.66666,15.28459,3,4,13,10.5
1,5,2,202.27115,3,1,16,1,47,330,107.66666,10.768,3,4,13,10.5
1,5,2,267.43805,3,1,9,1,47,330,107.66666,16.36226,3,4,13,10.5
1,5,2,251.26901,3,1,9,1,47,330,107.08334,16.1929,3,4,13,10.58333
1,5,2,251.26901,3,1,9,1,47,330,107.08334,16.1929,3,4,13,10.58333
1,5,2,260.45432,3,1,16,1,47,330,107.66666,13.77832,3,4,13,10.5
1,5,2,214.8168,3,1,9,1,47,330,107.66666,16.71328,3,4,13,10.5
1,5,1,249.2729,3,4,16,4,47,330,107.66666,12.61873,4,4,3,10.5
1,3,2,318.88892,2,1,6,1,12,330,106.41666,16.86242,3,4,13,10.725
1,1,2,318.09348,1,1,1,1,12,220,107.41666,12.28788,3,4,13,10.41667
1,4,2,266.20566,2,1,6,1,12,330,106.41666,17.55827,3,4,13,10.725
1,1,2,318.09348,1,1,1,1,12,220,107.41666,12.28788,3,4,13,10.41667
1,6,2,339.36261,3,1,15,1,12,220,107.41666,10.0177,3,4,13,10.41667
1,1,2,347.85181,1,1,1,1,12,220,107.41666,14.98199,3,4,13,10.41667
1,6,2,358.57645,3,1,15,1,12,220,107.41666,10.90126,3,4,13,10.41667
1,3,2,269.89301,2,1,6,1,12,330,106.41666,15.25529,3,4,13,10.725
1,1,2,359.0199,1,1,19,1,12,330,107.41666,15.18269,3,4,13,10.41667
1,4,2,258.20264,2,1,6,1,12,330,106.41666,17.61487,3,4,13,10.725
1,3,2,269.89301,2,1,6,1,12,330,106.41666,15.25529,3,4,13,10.725
1,3,2,282.70071,2,1,6,1,12,330,106.41666,13.16681,3,4,13,10.725
1,3,2,307.31653,2,1,6,1,12,330,106.41666,16.33557,3,4,13,10.725
1,6,1,310.49533,3,2,15,3,12,330,107.41666,9.77786,3,5,7,10.41667
1,6,1,327.37109,3,4,15,4,12,330,107.41666,8.0954,4,10,1,10.41667
1,1,2,325.96671,1,1,1,1,12,220,107.41666,13.40446,3,4,13,10.41667
1,1,2,376.62247,1,1,19,1,12,310,107.41666,10.54242,3,4,13,10.41667
1,4,2,289.79132,2,1,6,1,12,330,106.41666,18.68458,3,4,13,10.725
1,1,1,312.03894,1,2,1,3,12,220,107.41666,10.48755,3,5,7,10.41667
1,1,2,331.50992,1,1,19,1,12,330,106.41666,18.51724,3,4,13,10.725
1,4,2,258.20264,2,1,6,1,12,330,106.41666,17.61487,3,4,13,10.725
1,6,2,341.4971,3,1,15,1,12,220,107.41666,5.2357,3,4,13,10.41667
1,1,2,325.96671,1,1,1,1,12,220,107.41666,13.40446,3,4,13,10.41667
1,1,2,293.39536,1,2,1,1,12,220,107.41666,8.26504,3,1,13,10.41667
1,3,2,308.10107,2,1,6,1,12,330,106.41666,16.99638,3,4,13,10.725
1,1,2,321.40771,1,1,19,1,12,330,106.41666,19.37763,3,4,13,10.725
1,4,2,289.79132,2,1,6,1,12,330,106.41666,18.68458,3,4,13,10.725
1,6,2,339.36261,3,1,15,1,12,220,107.41666,10.0177,3,4,13,10.41667
1,1,2,331.50992,1,1,19,1,12,330,106.41666,18.51724,3,4,13,10.725
1,6,1,321.87354,3,4,9,4,12,330,106.41666,12.15211,4,10,1,10.725
1,1,2,376.62247,1,1,19,1,12,310,107.41666,10.54242,3,4,13,10.41667
1,6,2,341.37943,3,1,15,1,12,220,107.41666,2.16235,3,4,13,10.41667
1,3,2,346.60452,2,1,6,1,12,330,107.41666,12.54312,3,4,13,10.41667
1,6,1,321.87354,3,4,9,4,12,330,106.41666,12.15211,4,10,1,10.725
1,6,2,341.37943,3,1,15,1,12,220,107.41666,2.16235,3,4,13,10.41667
1,1,2,303.15909,1,1,19,1,12,330,106.41666,20.82938,3,4,13,10.725
1,3,2,307.31653,2,1,6,1,12,330,106.41666,16.33557,3,4,13,10.725
1,3,2,307.31653,2,1,6,1,12,330,106.41666,16.33557,3,4,13,10.725
1,1,2,359.0199,1,1,19,1,12,330,107.41666,15.18269,3,4,13,10.41667
1,6,2,339.36261,3,1,15,1,12,220,107.41666,10.0177,3,4,13,10.41667
1,6,2,538.86017,3,1,9,1,47,330,112.58334,17.87364,3,4,13,9.26667
1,6,2,539.08167,3,1,9,1,12,330,112.58334,17.08285,3,4,13,9.26667
1,6,2,606.59338,3,1,9,1,47,320,112.58334,6.76098,3,4,13,9.26667
1,7,2,610.29578,4,1,9,1,47,320,112.58334,9.20185,3,4,13,9.26667
1,7,2,631.70789,4,1,9,1,47,320,112.58334,8.97275,3,4,13,9.26667
1,6,2,606.59338,3,1,9,1,47,320,112.58334,6.76098,3,4,13,9.26667
1,6,2,539.08167,3,1,9,1,12,330,112.58334,17.08285,3,4,13,9.26667
1,6,2,604.28003,3,1,9,1,12,320,112.58334,17.82128,3,4,13,9.26667
1,6,2,532.31281,3,1,9,1,12,330,112.58334,10.37684,3,4,13,9.26667
1,7,1,509.14047,4,2,9,3,47,320,112.58334,17.02325,2,1,9,9.26667
1,6,2,606.59338,3,1,9,1,47,320,112.58334,6.76098,3,4,13,9.26667
1,6,2,619.72864,3,1,9,1,12,320,112.58334,17.78453,3,4,13,9.26667
1,7,1,529.01495,4,2,9,3,47,320,112.58334,18.27135,2,1,9,9.26667
1,6,2,560.17169,3,1,9,1,47,330,110.25,17.96295,3,4,13,9.84167
1,6,2,590.69073,3,1,9,1,47,330,112.58334,11.42555,3,4,13,9.26667
1,6,2,565.58209,3,1,9,1,47,310,112.58334,21.41146,3,4,13,9.26667
1,7,2,631.70789,4,1,9,1,47,320,112.58334,8.97275,3,4,13,9.26667
1,6,2,604.28003,3,1,9,1,12,320,112.58334,17.82128,3,4,13,9.26667
1,7,2,622.0769,4,1,9,1,47,320,112.58334,4.64927,3,4,13,9.26667
1,6,2,558.87952,3,1,9,1,12,330,112.58334,17.7678,3,4,13,9.26667
1,6,2,538.86017,3,1,9,1,47,330,112.58334,17.87364,3,4,13,9.26667
1,5,2,570.07355,3,1,9,1,12,310,112.58334,20.78393,3,4,13,9.26667
1,6,2,567.38129,3,1,9,1,47,320,112.58334,16.14906,3,4,13,9.26667
1,7,2,554.91705,4,1,9,1,47,330,112.58334,20.99132,3,4,13,9.26667
1,7,1,529.01495,4,2,9,3,47,320,112.58334,18.27135,2,1,9,9.26667
1,7,2,631.70789,4,1,9,1,47,320,112.58334,8.97275,3,4,13,9.26667
1,6,2,539.08167,3,1,9,1,12,330,112.58334,17.08285,3,4,13,9.26667
1,7,2,603.20288,4,1,9,1,47,330,112.58334,17.1403,3,4,13,9.26667
1,7,2,570.87622,4,1,9,1,47,330,110.25,12.29218,3,4,13,9.84167
1,6,2,557.3338,3,1,9,1,47,330,112.58334,18.17761,3,4,13,9.26667
1,6,2,557.3338,3,1,9,1,47,330,112.58334,18.17761,3,4,13,9.26667
1,7,2,565.2063,4,1,9,1,47,320,112.58334,21.0448,3,4,13,9.26667
1,7,2,582.80176,4,1,9,1,47,320,112.58334,18.09793,3,4,13,9.26667
1,7,2,527.85492,4,1,9,1,47,330,112.58334,15.46389,3,4,13,9.26667
1,6,2,543.29028,3,1,9,1,47,330,112.58334,21.74054,3,4,13,9.26667
1,5,2,536.19379,3,1,9,1,12,330,112.58334,14.12837,3,4,13,9.26667
1,7,2,527.85492,4,1,9,1,47,330,112.58334,15.46389,3,4,13,9.26667
1,5,2,570.07355,3,1,9,1,12,310,112.58334,20.78393,3,4,13,9.26667
1,5,2,570.07355,3,1,9,1,12,310,112.58334,20.78393,3,4,13,9.26667
1,6,2,606.59338,3,1,9,1,47,320,112.58334,6.76098,3,4,13,9.26667
1,6,2,509.95401,3,1,9,1,12,310,109.83334,17.12718,3,4,13,9.9
1,7,2,488.35632,4,1,6,1,12,310,109.83334,29.53316,3,4,13,9.9
1,3,2,424.63571,2,1,14,1,12,330,109.25,16.92258,3,4,13,10.04167
1,6,2,420.71307,3,1,9,1,12,310,109.83334,22.42065,3,4,13,9.9
1,3,2,425.2554,2,1,14,1,12,330,109.83334,17.97819,3,4,13,9.9
1,3,2,454.06662,2,1,14,1,12,330,109.25,15.88723,3,4,13,10.04167
1,1,2,456.06448,1,1,8,1,12,330,109.25,11.51927,3,4,13,10.04167
1,3,2,377.298,2,1,14,1,12,310,109.83334,14.25381,3,4,13,9.9
1,1,2,438.41104,1,1,8,1,12,330,109.25,12.0427,3,4,13,10.04167
1,5,1,472.58218,3,2,9,4,12,310,109.83334,24.21068,4,4,7,9.9
1,6,2,520.05829,3,1,9,1,12,310,109.83334,16.63573,3,4,13,9.9
1,6,2,420.71307,3,1,9,1,12,310,109.83334,22.42065,3,4,13,9.9
1,3,2,407.62823,2,1,14,1,12,310,109.83334,18.63487,3,4,13,9.9
1,3,2,467.87866,2,1,14,1,12,310,109.83334,16.20754,3,4,13,9.9
1,3,2,407.62823,2,1,14,1,12,310,109.83334,18.63487,3,4,13,9.9
1,7,1,415.33591,4,2,9,4,12,310,109.83334,21.28695,4,4,7,9.9
1,3,2,425.2554,2,1,14,1,12,330,109.83334,17.97819,3,4,13,9.9
1,6,2,520.05829,3,1,9,1,12,310,109.83334,16.63573,3,4,13,9.9
1,1,2,438.41104,1,1,8,1,12,330,109.25,12.0427,3,4,13,10.04167
1,3,2,489.36923,2,1,14,1,12,330,109.25,11.4443,3,4,13,10.04167
1,6,2,464.67413,3,1,9,1,12,310,109.83334,21.01067,3,4,13,9.9
1,3,2,454.06662,2,1,14,1,12,330,109.25,15.88723,3,4,13,10.04167
1,1,2,505.08044,1,1,8,1,12,250,109.25,13.06896,3,4,13,10.04167
1,7,2,418.02292,4,1,6,1,12,310,109.83334,25.1082,3,4,13,9.9
1,1,2,487.15833,1,1,8,1,12,250,109.25,8.49399,3,4,13,10.04167
1,1,2,487.15833,1,1,8,1,12,250,109.25,8.49399,3,4,13,10.04167
1,5,2,534.76324,3,1,9,1,12,310,109.83334,16.96953,3,4,13,9.9
1,6,2,543.48572,3,1,9,1,12,330,109.83334,15.36002,3,4,13,9.9
1,3,2,467.87866,2,1,14,1,12,310,109.83334,16.20754,3,4,13,9.9
1,7,1,415.33591,4,2,9,4,12,310,109.83334,21.28695,4,4,7,9.9
1,1,2,472.56531,1,1,8,1,12,250,109.25,9.45966,3,4,13,10.04167
1,1,2,472.56531,1,1,8,1,12,250,109.25,9.45966,3,4,13,10.04167
1,5,1,455.85992,3,2,9,4,12,310,109.83334,20.15331,4,4,7,9.9
1,6,2,480.92917,3,1,9,1,12,310,109.83334,19.76608,3,4,13,9.9
1,3,2,494.47025,2,1,14,1,12,310,109.83334,16.07277,3,4,13,9.9
1,5,2,537.10498,3,1,9,1,12,310,109.83334,13.82407,3,4,13,9.9
1,5,2,518.43335,3,1,9,1,12,310,109.83334,14.58213,3,4,13,9.9
1,1,2,487.15833,1,1,8,1,12,250,109.25,8.49399,3,4,13,10.04167
1,3,2,454.06662,2,1,14,1,12,330,109.25,15.88723,3,4,13,10.04167
1,6,2,464.67413,3,1,9,1,12,310,109.83334,21.01067,3,4,13,9.9
1,6,2,270.22754,3,1,6,1,19,320,106.16666,9.61777,2,4,13,10.74167
1,5,2,247.77705,3,1,4,1,19,320,106.16666,16.63519,2,4,13,10.74167
1,3,2,288.96869,2,1,14,1,19,320,107.25,14.1751,2,4,13,10.61667
1,6,2,308.68875,3,1,6,1,19,320,107.25,5.35307,2,4,13,10.61667
1,3,2,227.53119,2,1,13,1,19,430,107.5,7.35055,2,4,13,10.53333
1,3,2,288.96869,2,1,14,1,19,320,107.25,14.1751,2,4,13,10.61667
1,3,2,230.05853,2,1,13,1,19,430,106.16666,13.10108,2,4,13,10.74167
1,3,2,240.58536,2,1,14,1,19,320,106.33334,17.56427,2,4,13,10.875
1,3,2,244.58138,2,1,14,1,19,320,107.5,11.94457,2,4,13,10.53333
1,6,2,268.18167,3,1,6,1,19,320,106.16666,12.50093,2,4,13,10.74167
1,5,2,272.23547,3,1,4,1,19,320,106.16666,14.38227,2,4,13,10.74167
1,5,2,295.16742,3,1,4,1,19,320,106.16666,10.48541,2,4,13,10.74167
1,4,2,310.69983,2,1,9,1,19,320,107.25,1.74132,2,4,13,10.61667
1,5,2,279.8024,3,1,4,1,19,320,106.16666,14.47318,2,4,13,10.74167
1,5,2,277.56451,3,1,4,1,19,320,106.16666,8.13087,2,4,13,10.74167
1,4,2,308.17798,2,1,9,1,19,320,107.25,8.07839,2,4,13,10.61667
1,3,2,224.68288,2,1,13,1,19,430,106.16666,10.88195,2,4,13,10.74167
1,3,2,234.81955,2,1,14,1,19,310,107.5,3.47084,2,4,13,10.53333
1,3,2,240.58536,2,1,14,1,19,320,106.33334,17.56427,2,4,13,10.875
1,3,2,266.00146,2,1,14,1,19,320,106.33334,16.85071,2,4,13,10.875
1,3,2,263.88885,2,1,14,1,19,320,107.25,20.93144,2,4,13,10.61667
1,3,2,240.58536,2,1,14,1,19,320,106.33334,17.56427,2,4,13,10.875
1,3,2,233.17918,2,1,13,1,19,430,106.16666,14.26233,2,4,13,10.74167
1,3,2,246.88885,2,1,14,1,19,320,107.5,12.55355,2,4,13,10.53333
1,3,2,230.05853,2,1,13,1,19,430,106.16666,13.10108,2,4,13,10.74167
1,5,2,272.23547,3,1,4,1,19,320,106.16666,14.38227,2,4,13,10.74167
1,3,2,246.88885,2,1,14,1,19,320,107.5,12.55355,2,4,13,10.53333
1,5,2,261.79428,3,1,4,1,19,320,106.16666,11.08296,2,4,13,10.74167
1,5,2,295.16742,3,1,4,1,19,320,106.16666,10.48541,2,4,13,10.74167
1,3,2,224.68288,2,1,13,1,19,430,106.16666,10.88195,2,4,13,10.74167
1,6,2,268.18167,3,1,6,1,19,320,106.16666,12.50093,2,4,13,10.74167
1,5,2,291.11261,3,1,4,1,19,320,106.16666,15.01855,2,4,13,10.74167
1,5,2,295.16742,3,1,4,1,19,320,106.16666,10.48541,2,4,13,10.74167
1,5,2,295.16742,3,1,4,1,19,320,106.16666,10.48541,2,4,13,10.74167
1,4,2,310.69983,2,1,9,1,19,320,107.25,1.74132,2,4,13,10.61667
1,3,2,237.30365,2,1,14,1,19,320,107.5,6.75059,2,4,13,10.53333
1,3,2,263.88885,2,1,14,1,19,320,107.25,20.93144,2,4,13,10.61667
1,5,2,291.11261,3,1,4,1,19,320,106.16666,15.01855,2,4,13,10.74167
1,6,2,268.18167,3,1,6,1,19,320,106.16666,12.50093,2,4,13,10.74167
1,1,2,212.46997,1,1,7,1,19,250,106.16666,6.5752,2,4,13,10.74167
1,7,2,316.95468,4,1,6,1,47,310,109.33334,12.05043,1,1,13,9.35833
1,7,2,250.55461,4,2,6,1,47,310,108.83334,10.8124,2,4,13,9.51667
1,6,2,289.10181,3,1,14,1,47,310,108.83334,14.73656,1,1,13,9.51667
1,7,2,298.276,4,2,6,1,47,310,109.33334,17.60697,2,4,13,9.35833
1,6,2,296.63477,3,1,14,1,47,310,108.83334,22.20491,1,1,13,9.51667
1,6,2,292.25446,3,1,14,1,47,310,109.33334,15.06354,1,1,13,9.35833
1,7,2,307.33575,4,2,6,1,47,310,109.33334,17.52563,2,4,13,9.35833
1,6,2,273.3634,3,2,14,1,47,310,108.83334,13.23155,2,4,13,9.51667
1,6,2,279.80066,3,2,14,1,47,310,109.33334,12.50846,2,4,13,9.35833
1,6,2,292.25446,3,1,14,1,47,310,109.33334,15.06354,1,1,13,9.35833
1,7,2,316.88794,4,1,6,1,47,310,109.33334,14.24011,1,1,13,9.35833
1,7,2,250.55461,4,2,6,1,47,310,108.83334,10.8124,2,4,13,9.51667
1,7,2,330.79266,4,1,6,1,47,310,108.83334,25.97851,1,1,13,9.51667
1,7,2,328.88892,4,1,6,1,47,310,109.33334,13.31871,1,1,13,9.35833
1,1,2,257.28894,1,1,7,1,47,310,108.83334,7.75065,1,1,13,9.51667
1,7,2,354.48605,4,2,6,1,47,310,109.33334,20.54161,2,4,13,9.35833
1,6,2,296.31512,3,2,14,1,47,310,109.33334,10.12185,2,4,13,9.35833
1,1,2,257.28894,1,1,7,1,47,310,108.83334,7.75065,1,1,13,9.51667
1,6,2,299.91791,3,1,14,1,47,310,109.33334,7.24473,1,1,13,9.35833
1,7,2,354.48605,4,2,6,1,47,310,109.33334,20.54161,2,4,13,9.35833
1,1,2,257.28894,1,1,7,1,47,310,108.83334,7.75065,1,1,13,9.51667
1,6,2,333.79712,3,1,14,1,47,310,109.33334,22.72308,1,1,13,9.35833
1,6,2,262.76505,3,1,14,1,47,310,108.83334,9.56662,1,1,13,9.51667
1,7,2,316.95468,4,1,6,1,47,310,109.33334,12.05043,1,1,13,9.35833
1,6,2,299.91791,3,1,14,1,47,310,109.33334,7.24473,1,1,13,9.35833
1,6,2,262.76505,3,1,14,1,47,310,108.83334,9.56662,1,1,13,9.51667
1,7,2,247.711,4,1,6,1,47,310,108.83334,11.79426,1,1,13,9.51667
1,6,2,309.50116,3,1,14,1,47,310,109.33334,19.00785,1,1,13,9.35833
1,6,2,315.83725,3,1,14,1,47,310,108.83334,24.87384,1,1,13,9.51667
1,7,2,397.58301,4,1,6,1,47,310,108.83334,26.52778,1,1,13,9.51667
1,7,2,342.91522,4,1,6,1,47,310,109.33334,13.7238,1,1,13,9.35833
1,7,2,256.7326,4,1,6,1,47,310,108.83334,6.49892,1,1,13,9.51667
1,7,2,256.7326,4,1,6,1,47,310,108.83334,6.49892,1,1,13,9.51667
1,6,2,292.25446,3,1,14,1,47,310,109.33334,15.06354,1,1,13,9.35833
1,7,2,307.38535,4,1,6,1,47,310,109.33334,15.33128,1,1,13,9.35833
1,7,2,328.88892,4,1,6,1,47,310,109.33334,13.31871,1,1,13,9.35833
1,7,2,307.33575,4,2,6,1,47,310,109.33334,17.52563,2,4,13,9.35833
1,6,2,273.3634,3,2,14,1,47,310,108.83334,13.23155,2,4,13,9.51667
1,7,2,342.91522,4,1,6,1,47,310,109.33334,13.7238,1,1,13,9.35833
1,6,2,261.08881,3,1,14,1,47,310,108.83334,11.06803,1,1,13,9.51667
1,5,2,478.91776,3,1,4,1,12,320,103.91666,8.2405,3,4,13,10.09167
1,5,1,493.56134,3,2,9,4,12,330,103.91666,9.01768,4,4,7,10.09167
1,5,2,455.00101,3,1,4,1,12,320,103.91666,8.7556,3,4,13,10.09167
1,5,2,473.31744,3,1,4,1,12,320,103.91666,16.84176,3,4,13,10.09167
1,5,1,493.56134,3,2,9,4,12,330,103.91666,9.01768,4,4,7,10.09167
1,5,2,505.29724,3,1,4,1,12,320,103.91666,5.78184,3,4,13,10.09167
1,1,2,471.11441,1,1,1,1,12,320,103.91666,10.56147,3,4,13,10.09167
1,5,2,471.76862,3,1,4,1,12,320,103.91666,10.47971,3,4,13,10.09167
1,1,2,449.86148,1,1,1,1,12,210,103.91666,5.44366,3,4,13,10.09167
1,1,1,474.48621,1,2,1,4,12,320,103.91666,9.36791,4,4,7,10.09167
1,5,2,485.89163,3,1,4,1,12,320,103.91666,4.09408,3,4,13,10.09167
1,1,2,440.72128,1,1,1,1,12,240,103.91666,3.74205,3,4,13,10.09167
1,1,2,477.508,1,1,1,1,12,240,103.91666,10.19583,3,4,13,10.09167
1,5,2,508.95145,3,1,4,1,12,320,103.91666,13.42674,3,4,13,10.09167
1,5,2,503.54291,3,1,4,1,12,320,103.91666,15.00734,3,4,13,10.09167
1,5,2,476.40741,3,1,9,1,12,330,103.58334,10.42278,3,4,13,10.18333
1,1,2,456.22559,1,1,1,1,12,220,103.91666,7.55934,3,4,13,10.09167
1,1,2,454.96991,1,1,1,1,12,220,103.91666,3.88478,3,4,13,10.09167
1,5,2,483.14001,3,1,9,1,12,330,103.58334,6.34459,3,4,13,10.18333
1,5,2,515.5033,3,1,4,1,12,320,103.91666,9.73347,3,4,13,10.09167
1,5,2,508.95145,3,1,4,1,12,320,103.91666,13.42674,3,4,13,10.09167
1,5,1,473.38632,3,3,9,4,12,330,103.58334,11.56678,4,4,3,10.18333
1,5,1,491.9454,3,2,4,4,12,320,103.91666,5.12459,4,4,7,10.09167
1,1,2,471.11441,1,1,1,1,12,320,103.91666,10.56147,3,4,13,10.09167
1,6,2,514.48004,3,1,4,1,12,320,103.91666,7.29328,3,4,13,10.09167
1,5,2,515.5033,3,1,4,1,12,320,103.91666,9.73347,3,4,13,10.09167
1,5,2,462.32205,3,1,4,1,12,320,103.91666,9.06458,3,4,13,10.09167
1,5,1,450.88885,3,1,4,3,12,320,103.91666,12.78159,1,1,9,10.09167
1,5,1,485.44028,3,2,9,4,12,320,103.91666,11.80747,4,4,7,10.09167
1,5,2,491.44589,3,1,4,1,12,320,103.91666,8.58941,3,4,13,10.09167
1,5,2,505.29724,3,1,4,1,12,320,103.91666,5.78184,3,4,13,10.09167
1,1,2,449.86148,1,1,1,1,12,210,103.91666,5.44366,3,4,13,10.09167
1,1,2,449.86148,1,1,1,1,12,210,103.91666,5.44366,3,4,13,10.09167
1,1,2,461.67905,1,1,1,1,12,210,103.91666,7.48395,3,4,13,10.09167
1,5,2,471.76862,3,1,4,1,12,320,103.91666,10.47971,3,4,13,10.09167
1,5,2,446.93631,3,1,4,1,12,320,103.91666,5.08239,3,4,13,10.09167
1,5,1,450.88885,3,1,4,3,12,320,103.91666,12.78159,1,1,9,10.09167
1,1,2,471.11441,1,1,1,1,12,320,103.91666,10.56147,3,4,13,10.09167
1,5,2,505.29724,3,1,4,1,12,320,103.91666,5.78184,3,4,13,10.09167
1,1,2,496.24188,1,1,1,1,12,240,103.91666,12.23476,3,4,13,10.09167
