class,temper_aver,prec_aver,soil_type,soil_structure,landform,corrosion_degree,Drainage_degree,soil_depth,LV2_CODE,lithoidx,FIFTH_FRTP,DMCLS,AGCLS,slope,dem
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,18.3114,1430.38489
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,18.24512,1425.54102
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,20.75133,1436.79407
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,18.3114,1430.38489
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,24.1932,1326.34302
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,23.79749,1421.91797
1,5.2,118.16666,13,3,1,1,1,2,320,47,9,4,7,17.82198,1438.33276
1,4.875,120.08334,13,3,1,1,1,2,320,47,9,4,7,18.45329,1442.42346
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.8441,1313.91223
1,5.2,118.16666,13,3,1,1,1,2,310,47,18,2,3,10.42828,1462.02588
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,19.74208,1313.75977
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,22.23687,1294.91272
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,27.03461,1379.12878
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,2,3,8.01603,1456.88318
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.16749,1332.3584
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,20.75133,1436.79407
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,19.80518,1428.89636
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,22.23687,1294.91272
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,5.2,118.16666,13,3,1,1,1,2,320,47,9,4,7,17.82198,1438.33276
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,2,3,8.01603,1456.88318
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,19.80518,1428.89636
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,19.74208,1313.75977
1,4.875,120.08334,13,3,1,1,1,2,330,47,18,2,3,7.35127,1447.73865
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,20.75133,1436.79407
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,25.49529,1394.25769
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,4.875,120.08334,13,3,1,1,1,2,310,47,18,2,3,5.91691,1454.73804
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,22.23687,1294.91272
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,23.2429,1287.84998
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,23.46802,1378.27954
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,24.1932,1326.34302
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,26.4269,1352.14465
1,6.01667,115.58334,13,3,1,1,1,2,330,47,9,4,7,24.07506,1368.30078
1,6.01667,115.58334,13,3,1,1,1,2,330,47,9,4,7,24.07506,1368.30078
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,23.46802,1378.27954
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,23.46802,1378.27954
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,21.08649,1343.37549
1,4.875,120.08334,13,3,1,1,1,2,320,47,9,4,7,23.2369,1415.5835
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,8.57854,1447.74182
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,18.3114,1430.38489
1,5.2,118.16666,13,3,1,1,1,2,310,47,18,2,3,10.42828,1462.02588
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,19.74208,1313.75977
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,24.1932,1326.34302
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,18.3114,1430.38489
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,21.08649,1343.37549
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,24.1932,1326.34302
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.8441,1313.91223
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.72475,1366.44775
1,4.875,120.08334,13,3,1,1,1,2,310,47,18,2,3,5.91691,1454.73804
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,15.95148,1437.73853
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.72475,1366.44775
1,4.875,120.08334,13,3,1,1,1,2,310,47,18,2,3,5.91691,1454.73804
1,4.875,120.08334,13,3,1,1,1,2,310,47,18,2,3,5.91691,1454.73804
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.72475,1366.44775
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.19921,1388.33459
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,23.2429,1287.84998
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,21.08649,1343.37549
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,21.08649,1343.37549
1,5.2,118.16666,13,3,1,1,1,2,310,47,6,4,7,20.75133,1436.79407
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.16749,1332.3584
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,23.62759,1397.30188
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,18.6502,1284.46655
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.8441,1313.91223
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,18.24512,1425.54102
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,27.03461,1379.12878
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,23.79749,1421.91797
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,22.23687,1294.91272
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,18.24512,1425.54102
1,5.2,118.16666,13,3,1,1,1,2,320,47,9,4,7,17.82198,1438.33276
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.72475,1366.44775
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,23.2429,1287.84998
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,18.6502,1284.46655
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,18.24512,1425.54102
1,4.875,120.08334,13,3,1,1,1,2,320,47,9,4,7,18.45329,1442.42346
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,22.23687,1294.91272
1,5.2,118.16666,13,3,1,1,1,2,320,47,9,4,7,23.67951,1429.52136
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,25.49529,1394.25769
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,23.62759,1397.30188
1,5.2,118.16666,13,3,1,1,1,2,310,47,18,2,3,6.23285,1464.33923
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,27.03461,1379.12878
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,21.08649,1343.37549
1,5.73333,116.25,13,3,1,1,1,2,330,47,9,4,7,22.77463,1357.70251
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,18.24512,1425.54102
1,4.875,120.08334,13,3,1,1,1,2,330,47,18,2,3,11.32111,1444.8988
1,5.2,118.16666,13,3,1,1,1,2,310,47,18,2,3,10.42828,1462.02588
1,4.875,120.08334,13,3,1,1,1,2,310,47,18,2,3,5.91691,1454.73804
1,4.875,120.08334,13,3,1,1,1,2,330,47,6,3,5,23.79749,1421.91797
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,6.73679,1447.54443
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.16749,1332.3584
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,4,7,6.73679,1447.54443
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.19921,1388.33459
1,5.2,118.16666,13,3,1,1,1,2,320,47,9,4,7,17.82198,1438.33276
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,18.6502,1284.46655
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,24.19921,1388.33459
1,4.875,120.08334,13,3,1,1,1,2,330,47,9,4,7,26.81239,1348.80066
1,4.875,120.08334,13,3,1,1,1,2,310,47,6,2,3,8.01603,1456.88318
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,23.38271,1170.0011
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.9679,1178.8877
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.97046,1139.76038
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.95611,1227.09583
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.97046,1139.76038
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,17.33659,1182.64282
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.77315,1073.9635
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.77315,1073.9635
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.90168,1209.13806
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.67921,1131.68909
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.02306,1142.81958
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,23.9339,1092.02869
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,17.33659,1182.64282
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.54852,1161.84705
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.5627,1146.6488
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.67921,1131.68909
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.9679,1178.8877
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,22.88837,1230.14673
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.97046,1139.76038
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.90168,1209.13806
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,25.71213,1250.14258
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.21199,1177.07483
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,21.06867,1131.87732
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.06465,1113.45276
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.56131,1197.17517
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,21.38918,1107.83911
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.90168,1209.13806
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.62683,1134.36011
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.5627,1146.6488
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.1939,1220.56458
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.21199,1177.07483
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.74355,1204.92383
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,18.15397,1097.69971
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,17.33659,1182.64282
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.18818,1069.53796
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.9679,1178.8877
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,14.13548,1040.38586
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.5627,1146.6488
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.56131,1197.17517
1,5.65833,119.25,13,4,1,2,1,2,310,68,6,4,7,20.10312,1211.78809
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,21.38918,1107.83911
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19447,1193.74158
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,21.06867,1131.87732
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,25.71213,1250.14258
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.21199,1177.07483
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,25.54633,1176.88062
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,21.38918,1107.83911
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.26666,1163.85999
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.1939,1220.56458
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.80335,1057.21497
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.9679,1178.8877
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.26666,1163.85999
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,23.9339,1092.02869
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.62683,1134.36011
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.77315,1073.9635
1,5.65833,119.25,13,4,1,2,1,2,310,68,6,4,7,20.10312,1211.78809
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.1939,1220.56458
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,22.88837,1230.14673
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.54852,1161.84705
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.15151,1135.32825
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.18818,1069.53796
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.67921,1131.68909
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.21199,1177.07483
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.21199,1177.07483
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.26666,1163.85999
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.80335,1057.21497
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,25.71213,1250.14258
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,24.2999,1235.4679
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.54852,1161.84705
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.15151,1135.32825
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,16.26666,1163.85999
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.90168,1209.13806
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.90168,1209.13806
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,25.71213,1250.14258
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.02306,1142.81958
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.74355,1204.92383
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,23.38271,1170.0011
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.97046,1139.76038
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,25.54633,1176.88062
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.56131,1197.17517
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,26.15151,1135.32825
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,5.475,119.58334,13,4,1,2,1,2,310,68,6,4,7,22.88837,1230.14673
1,5.65833,119.25,13,4,1,2,1,2,310,68,6,4,7,19.75646,1206.21265
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.02306,1142.81958
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,15.5627,1146.6488
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,19.54852,1161.84705
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,24.62683,1134.36011
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,22.22068,1092.50598
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,14.13548,1040.38586
1,6.51667,115.66666,13,4,1,2,1,2,310,68,6,4,7,20.19203,1173.41663
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,13.31001,368.46402
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.71451,302.86423
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,13.31001,368.46402
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,16.54298,381.92575
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,10.17,326.53214
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,9.79041,308.67175
1,9.625,109.16666,13,4,1,2,1,2,330,51,6,3,5,11.12555,341.73535
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.33767,307.38156
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,15.34194,249.50655
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,21.0265,290.53143
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,10.4745,301.44327
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,12.36809,300.28577
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,16.54298,381.92575
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,16.89695,322.22403
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,15.14925,364.52191
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,12.36809,300.28577
1,10.05,108.25,13,4,1,2,1,2,320,51,14,2,4,8.45859,293.62546
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,15.83162,259.27222
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,11.57537,351.5155
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,12.36809,300.28577
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.9751,292.46356
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,18.01417,393.27927
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,18.01417,393.27927
1,9.625,109.16666,13,4,1,2,1,2,320,51,14,3,5,10.3246,341.73093
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,10.17,326.53214
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,13.31001,368.46402
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,15.14925,364.52191
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,15.14925,364.52191
1,10.18333,107.83334,13,4,1,2,1,2,330,51,6,3,5,13.86558,284.56787
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,24.98452,324.92416
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.1909,339.13617
1,10.18333,107.83334,9,1,3,1,2,2,330,51,6,3,5,13.86558,284.56787
1,10.05,108.25,9,1,3,1,2,2,320,51,14,3,5,12.34563,286.16016
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,11.57537,351.5155
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,9.79041,308.67175
1,9.625,109.16666,9,1,3,1,2,2,320,51,6,3,5,10.17,326.53214
1,10.18333,107.83334,9,1,3,1,2,2,330,51,6,3,5,13.86558,284.56787
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,15.14925,364.52191
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.09086,351.84338
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,9.25266,285.36398
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.1909,339.13617
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,12.36809,300.28577
1,9.625,109.16666,13,4,1,2,1,2,320,51,14,3,5,13.75018,312.48947
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,9.79041,308.67175
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,16.89695,322.22403
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,13.52758,320.60672
1,10.18333,107.83334,13,4,1,2,1,2,330,51,6,3,5,13.86558,284.56787
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.0265,290.53143
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,13.76634,291.82022
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,21.0265,290.53143
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,11.19991,354.80319
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,18.01417,393.27927
1,9.625,109.16666,9,1,3,1,2,2,220,51,15,3,6,19.87806,283.51465
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,22.37324,341.21106
1,9.625,109.16666,13,4,1,2,1,2,220,51,15,3,6,19.87806,283.51465
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,10.4745,301.44327
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,11.19991,354.80319
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,15.14925,364.52191
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,21.79509,321.15097
1,9.625,109.16666,13,4,1,2,1,2,220,51,15,3,6,19.87806,283.51465
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,20.43755,325.36115
1,10.05,108.25,13,4,1,2,1,2,320,51,14,2,4,8.45859,293.62546
1,9.625,109.16666,13,4,1,2,1,2,330,51,6,3,5,11.12555,341.73535
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,11.57537,351.5155
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,13.52758,320.60672
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,11.19991,354.80319
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,17.85258,284.20996
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,18.01417,393.27927
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.9751,292.46356
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,24.98452,324.92416
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,25.66346,389.60153
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,11.19991,354.80319
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,16.89695,322.22403
1,9.625,109.16666,13,4,1,2,1,2,320,51,14,3,5,10.3246,341.73093
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,10.17,326.53214
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.98606,320.06232
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,11.57537,351.5155
1,9.625,109.16666,13,4,1,2,1,2,330,51,6,3,5,11.12555,341.73535
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,21.0265,290.53143
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.98606,320.06232
1,9.625,109.16666,9,1,3,1,2,2,220,51,1,1,1,15.60318,252.19713
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,18.01417,393.27927
1,9.625,109.16666,13,4,1,2,1,2,320,51,6,3,5,13.52758,320.60672
1,9.625,109.16666,13,4,1,2,1,2,330,51,6,3,5,11.12555,341.73535
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,12.36809,300.28577
1,9.625,109.16666,13,4,1,2,1,2,330,51,6,3,5,11.12555,341.73535
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,10.4745,301.44327
1,9.625,109.16666,13,4,1,2,1,2,320,51,14,3,5,10.3246,341.73093
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,14.33767,307.38156
1,10.18333,107.83334,9,1,3,1,2,2,330,51,6,3,5,13.86558,284.56787
1,9.625,109.16666,13,4,1,2,1,2,320,51,15,3,6,16.54298,381.92575
1,9.625,109.16666,13,4,1,2,1,2,330,51,15,3,5,11.57537,351.5155
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,24.98452,324.92416
1,10.18333,107.83334,13,4,1,2,1,2,330,51,6,3,5,13.86558,284.56787
1,9.625,109.16666,9,1,3,1,2,2,320,51,15,3,6,21.0265,290.53143
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,16.89695,322.22403
1,9.625,109.16666,13,4,1,2,1,2,220,51,15,3,6,19.87806,283.51465
1,9.625,109.41666,13,4,1,2,1,2,330,51,15,3,5,24.98452,324.92416
1,10.05,108.25,13,4,1,2,1,2,320,51,6,3,5,9.79041,308.67175
1,9.625,109.41666,13,4,1,2,1,2,330,51,6,3,5,13.76634,291.82022
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,25.41783,852.16559
1,7.8,115,13,4,1,2,1,2,330,65,6,4,7,3.96006,915.27856
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,3.33834,883.44482
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,29.37971,870.76178
1,7.8,115,13,4,1,2,1,2,330,65,6,4,7,19.66827,898.18713
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,25.29875,795.99847
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,17.2662,862.32898
1,7.8,115,13,4,1,2,1,2,310,56,6,4,7,27.62117,832.04425
1,7.8,115,13,4,1,2,1,2,330,65,6,4,7,19.66827,898.18713
1,7.8,115,13,4,1,2,1,2,310,56,6,4,7,28.14881,798.93292
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,24.0653,834.77429
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,24.0653,834.77429
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,11.50023,887.03113
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,21.02693,875.99139
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,30.18547,804.80292
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,3.81289,898.68964
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,32.77403,838.85596
1,7.8,115,13,4,1,2,1,2,310,65,6,4,7,28.49648,849.85742
